datetime,TLG_fnf,FOL_fnf,MRC_fnf,MIL_fnf,NML_fnf,ORO_fnf,MKM_fnf,BND_fnf,NHG_fnf,SHA_fnf,YRS_fnf,MED_swe,SDF_swe,SLT_swe,BKL_swe,HMB_swe,FOR_swe,RTL_swe,GRZ_swe,GOL_swe,CSL_swe,HYS_swe,SCN_swe,RBB_swe,RBP_swe,CAP_swe,BND_swe,ORO_swe,YRS_swe,FOL_swe,SHA_pr,ORO_pr,FOL_pr,SHA_tas,ORO_tas,FOL_tas,SHA_tasmax,ORO_tasmax,FOL_tasmax,SHA_tasmin,ORO_tasmin,FOL_tasmin,SHA_storage,FOL_storage,ORO_storage,DEL_in,DEL_out,Total_DEL_SODD,Total_SODD_from_RES,Total_pumped_from_DEL,Total_Shortage,DEL_X2
1951-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960-10-01,409294.73535416403,681860.0037595575,246661.53691353602,415590.79372959293,220355.7505936536,782916.6100281787,165915.15762555465,1430460.674120252,140190.6325094521,1155006.322793921,503563.58492855023,22.659860600882915,246.81985800109152,52.312994232412,80.95157880756406,54.74838037206519,19.25903540239408,37.0605250368969,63.4467276108739,87.47766290257103,115.05185320746564,164.47847915753766,94.59757616464799,64.7365594205034,64.7365594205034,97.38773258631076,20.09520400140393,37.114738798830274,92.0445517942237,48.58121047901053,6.991518038701335,9.17593617451829,12.895702998189238,0.5346884373716163,0.6116867302647726,0.6106950201436148,0.8060502717706113,0.8956910848307443,0.8550596679968705,0.3234215234451677,0.37395787508232853,0.420924058754651,324.57659355161934,35.63478461925998,350.09203302700945,9104.208458616666,8500.846529737275,727.7379650343515,589.1956931465115,697.7788251455474,40.09973977316131,4.281963259768913
