datetime,TLG_fnf,FOL_fnf,MRC_fnf,MIL_fnf,NML_fnf,ORO_fnf,MKM_fnf,BND_fnf,NHG_fnf,SHA_fnf,YRS_fnf,MED_swe,SDF_swe,SLT_swe,BKL_swe,HMB_swe,FOR_swe,RTL_swe,GRZ_swe,GOL_swe,CSL_swe,HYS_swe,SCN_swe,RBB_swe,RBP_swe,CAP_swe,BND_swe,ORO_swe,YRS_swe,FOL_swe,SHA_pr,ORO_pr,FOL_pr,SHA_tas,ORO_tas,FOL_tas,SHA_tasmax,ORO_tasmax,FOL_tasmax,SHA_tasmin,ORO_tasmin,FOL_tasmin,SHA_storage,FOL_storage,ORO_storage,DEL_in,DEL_out,Total_DEL_SODD,Total_SODD_from_RES,Total_pumped_from_DEL,Total_Shortage,DEL_X2
1951-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960-10-01,1131253.3340000003,1975246.640000001,653413.9819999998,1046774.1900000001,625267.8779999998,2113844.4870000007,487809.72799999977,4122274.7690000013,367824.86399999994,3346193.2939999998,1502923.4999999998,22.167280931832885,776.3034139841527,116.14738397742792,157.02534878597285,100.67352558150053,53.57532444911179,70.3694904002327,103.94106595346027,185.74573803812243,303.5418891563027,351.49413126085176,265.33392664756286,124.5877333774193,124.5877333774193,280.6749082304442,40.79881291680299,69.27377629421771,171.79896555838891,118.60605574241069,33.044781493974696,41.210054380482724,57.50702559108007,14.181887120065289,15.401359975428381,15.879433298245441,20.912294831678434,22.677161397063383,23.07920709807481,7.451479416831435,8.125558571866115,8.679659533042841,2950.4144200522123,732.6500267210329,2361.073922634834,25422.56758210778,20939.81853426889,4435.470998159198,3381.411810895276,4482.749047838892,43.84526471215881,72.70456080775804
