datetime,TLG_fnf,FOL_fnf,MRC_fnf,MIL_fnf,NML_fnf,ORO_fnf,MKM_fnf,BND_fnf,NHG_fnf,SHA_fnf,YRS_fnf,MED_swe,SDF_swe,SLT_swe,BKL_swe,HMB_swe,FOR_swe,RTL_swe,GRZ_swe,GOL_swe,CSL_swe,HYS_swe,SCN_swe,RBB_swe,RBP_swe,CAP_swe,BND_swe,ORO_swe,YRS_swe,FOL_swe,SHA_pr,ORO_pr,FOL_pr,SHA_tas,ORO_tas,FOL_tas,SHA_tasmax,ORO_tasmax,FOL_tasmax,SHA_tasmin,ORO_tasmin,FOL_tasmin,SHA_storage,FOL_storage,ORO_storage,DEL_in,DEL_out,Total_DEL_SODD,Total_SODD_from_RES,Total_pumped_from_DEL,Total_Shortage,DEL_X2
1951-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960-10-01,975963.1899999998,1819976.6039999996,533318.941,809611.4229999998,556875.5469999999,1895013.4340000008,442717.92300000007,3675590.4310000003,326893.1499999999,2997204.1039999994,1374649.2199999993,23.5904267465336,724.928038130895,111.10875442856768,181.35146316778156,118.28298516798918,31.577865978570014,74.56335068098116,128.75756417882275,200.94590660493097,325.6569930950263,400.91209294240446,259.66613994905305,131.38586367979678,131.38586367979678,277.52951529254955,39.73520628623295,74.9034346374591,185.76051773384756,120.3892534714003,30.59633978471363,37.99516827432653,53.64065959649438,14.296242774103575,15.53596874222057,16.012632594893415,20.974156530506807,22.69995352093075,23.140885105028744,7.618329035991266,8.371984004763254,8.884380093414238,3140.531255732193,741.7030157669749,2479.2574943223563,23500.251283980124,19073.107597661772,4231.286069483869,3227.8889989186923,4427.143686318345,30.67575902978992,73.24535588662486
