datetime,TLG_fnf,FOL_fnf,MRC_fnf,MIL_fnf,NML_fnf,ORO_fnf,MKM_fnf,BND_fnf,NHG_fnf,SHA_fnf,YRS_fnf,MED_swe,SDF_swe,SLT_swe,BKL_swe,HMB_swe,FOR_swe,RTL_swe,GRZ_swe,GOL_swe,CSL_swe,HYS_swe,SCN_swe,RBB_swe,RBP_swe,CAP_swe,BND_swe,ORO_swe,YRS_swe,FOL_swe,SHA_pr,ORO_pr,FOL_pr,SHA_tas,ORO_tas,FOL_tas,SHA_tasmax,ORO_tasmax,FOL_tasmax,SHA_tasmin,ORO_tasmin,FOL_tasmin,SHA_storage,FOL_storage,ORO_storage,DEL_in,DEL_out,Total_DEL_SODD,Total_SODD_from_RES,Total_pumped_from_DEL,Total_Shortage,DEL_X2
1951-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960-10-01,937654.102,1721436.7849999997,513341.7049999997,819419.004,533342.506,1892061.8620000002,417271.282,3886299.2029999993,307778.84399999987,3167736.341000001,1336434.0700000003,23.242134984553175,726.7061774233206,90.01410816506254,144.289784778401,95.93119683477043,22.60938802933281,56.783642904535284,99.70327468932338,158.19733380733658,241.79110347961364,295.95178319920694,185.8180058833696,87.58537754184697,87.58537754184697,214.24908097697568,34.63714100790624,58.598664082009066,145.3246864312772,86.92842188273787,32.41074043567115,38.61056699729122,52.071377017619795,14.49184845129906,15.665529397939531,16.152309691412682,21.147263375127537,22.88003705678465,23.304198118377318,7.8364335372573946,8.451021733905284,9.000421290235566,3055.9173290304198,725.6751561479248,2314.7483127013265,22704.494562505028,18229.57927728391,4380.000010631414,3480.282930648185,4474.9152852211155,12.680651126323344,73.41446242937941
