datetime,TLG_fnf,FOL_fnf,MRC_fnf,MIL_fnf,NML_fnf,ORO_fnf,MKM_fnf,BND_fnf,NHG_fnf,SHA_fnf,YRS_fnf,MED_swe,SDF_swe,SLT_swe,BKL_swe,HMB_swe,FOR_swe,RTL_swe,GRZ_swe,GOL_swe,CSL_swe,HYS_swe,SCN_swe,RBB_swe,RBP_swe,CAP_swe,BND_swe,ORO_swe,YRS_swe,FOL_swe,SHA_pr,ORO_pr,FOL_pr,SHA_tas,ORO_tas,FOL_tas,SHA_tasmax,ORO_tasmax,FOL_tasmax,SHA_tasmin,ORO_tasmin,FOL_tasmin,SHA_storage,FOL_storage,ORO_storage,DEL_in,DEL_out,Total_DEL_SODD,Total_SODD_from_RES,Total_pumped_from_DEL,Total_Shortage,DEL_X2
1951-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960-10-01,509968.5574069197,843936.872615706,294966.84794321336,461603.4306188825,287006.0932849209,988348.9928741311,215885.25814491755,1765127.0084724189,169950.9648913678,1397143.188803287,638102.1865657488,11.705434224600928,250.72705926017514,43.94517367172606,70.63694220834348,48.014108756073284,14.87800376754146,34.01645140647639,57.248143076587084,76.58751182099469,129.56234805615114,151.97802785218556,98.93416708365659,42.71275181570727,42.71275181570727,110.33982731724083,14.381271883626663,30.541963174914372,75.74406867394637,43.061084955651744,8.350015613808528,12.093710690030779,16.16302984226236,0.6055397085375029,0.6074006583322691,0.6156166819197838,0.8516960875304321,0.8394293604665909,0.7852922608654983,0.4194491768237271,0.4526971915900115,0.5021473231544518,991.7171621858364,200.63864366343392,645.2586125469687,10592.95686746328,9194.82882594682,1021.1304468859835,620.8667892766799,1551.810241162185,870.0402456978977,9.375668792984763
