datetime,TLG_fnf,FOL_fnf,MRC_fnf,MIL_fnf,NML_fnf,ORO_fnf,MKM_fnf,BND_fnf,NHG_fnf,SHA_fnf,YRS_fnf,MED_swe,SDF_swe,SLT_swe,BKL_swe,HMB_swe,FOR_swe,RTL_swe,GRZ_swe,GOL_swe,CSL_swe,HYS_swe,SCN_swe,RBB_swe,RBP_swe,CAP_swe,BND_swe,ORO_swe,YRS_swe,FOL_swe,SHA_pr,ORO_pr,FOL_pr,SHA_tas,ORO_tas,FOL_tas,SHA_tasmax,ORO_tasmax,FOL_tasmax,SHA_tasmin,ORO_tasmin,FOL_tasmin,SHA_storage,FOL_storage,ORO_storage,DEL_in,DEL_out,Total_DEL_SODD,Total_SODD_from_RES,Total_pumped_from_DEL,Total_Shortage,DEL_X2
1951-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960-10-01,663623.1889299625,1003080.081939118,411792.8938410918,700960.9788235889,354881.1463166872,1059587.585490014,266991.92137579975,1794447.1744818853,228187.15532184538,1412342.7966538041,696274.1871798282,21.925546719052285,257.8821326997114,88.97364584559915,103.28334953364097,79.02498889214276,82.4535924240108,68.42613243359595,79.39481407948259,128.02913539467153,155.32986565142838,211.24797000897692,158.5636864199967,104.86989868266869,104.86989868266869,149.7277479109771,30.18914848034173,62.01870887047449,153.80639791738966,80.31868557656564,8.317945676323003,12.169887224290457,18.18112969550253,0.3335435049069959,0.3504822959152412,0.3503979971660604,0.593165315689428,0.5816113672906081,0.5621652806438141,0.4242742282887049,0.5118544441364438,0.5161734711210841,547.2904075535175,32.399197345439006,472.6379602923421,12149.591469236282,11119.80403871456,1028.1240485910446,849.7707890477632,1119.4416396379636,99.94677985507577,5.505657468415807
