datetime,TLG_fnf,FOL_fnf,MRC_fnf,MIL_fnf,NML_fnf,ORO_fnf,MKM_fnf,BND_fnf,NHG_fnf,SHA_fnf,YRS_fnf,MED_swe,SDF_swe,SLT_swe,BKL_swe,HMB_swe,FOR_swe,RTL_swe,GRZ_swe,GOL_swe,CSL_swe,HYS_swe,SCN_swe,RBB_swe,RBP_swe,CAP_swe,BND_swe,ORO_swe,YRS_swe,FOL_swe,SHA_pr,ORO_pr,FOL_pr,SHA_tas,ORO_tas,FOL_tas,SHA_tasmax,ORO_tasmax,FOL_tasmax,SHA_tasmin,ORO_tasmin,FOL_tasmin,SHA_storage,FOL_storage,ORO_storage,DEL_in,DEL_out,Total_DEL_SODD,Total_SODD_from_RES,Total_pumped_from_DEL,Total_Shortage,DEL_X2
1951-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960-10-01,597019.5610967153,1008654.2525671326,352476.34854574304,539985.1384354952,335271.1954641316,1189896.6314210105,253002.5630287057,2462926.4052633173,215403.82743222467,1994084.7064441934,711192.4558134307,19.78375988314611,429.6857213055628,65.05992757085114,82.8685088320811,65.49000801086066,32.37702875555029,50.36587643066391,66.57030423298463,111.02719324076007,155.2467035992639,206.17579409310596,132.43938303934635,66.37848222296977,66.37848222296977,135.94181504788105,22.377043744138764,44.01664967792839,109.16129002723349,61.98948693765013,11.062177969260352,13.87304260838793,19.130943791764018,0.34249129866327765,0.31533646812873867,0.33026065426954443,0.5159935648904603,0.5100514350694726,0.5343195601552773,0.38970239888018376,0.4023941579988651,0.43609474420043753,655.8162725789197,45.62893885490632,488.03558263133846,15275.309678040414,14324.49003286809,737.4813590381278,504.0305868395111,1181.879978634223,164.46151256746984,5.825937459072298
