datetime,TLG_fnf,FOL_fnf,MRC_fnf,MIL_fnf,NML_fnf,ORO_fnf,MKM_fnf,BND_fnf,NHG_fnf,SHA_fnf,YRS_fnf,BND_swe,ORO_swe,YRS_swe,FOL_swe,SHA_pr,ORO_pr,FOL_pr,SHA_tas,ORO_tas,FOL_tas,SHA_tasmax,ORO_tasmax,FOL_tasmax,SHA_tasmin,ORO_tasmin,FOL_tasmin,SHA_storage,FOL_storage,ORO_storage,SHA_out,FOL_out,ORO_out,DEL_in,DEL_out,Total_DEL_SODD,Total_SODD_from_RES,Total_pumped_from_DEL,Total_Shortage,DEL_X2
1952-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971-06-01,5864.200000000001,5071.96,2912.2100000000005,9239.199999999997,2307.1,4955.590000000001,1398.5599999999997,23292.700000000004,953.5600000000001,20555.3,2162.7200000000003,0.964097261428833,0.0,0.0,0.0,0.06337199752488232,0.05693773805251112,0.01444429261755431,17.637999979654946,19.040500036875407,19.184333451588948,24.450999959309897,26.773000144958495,27.557999738057454,10.824999984105428,11.307999960581462,10.81066664059957,1681.864597369421,277.4022989046035,1683.7958554510562,273.78227906596135,168.42132867660072,61.471874973534234,123.69709286273716,117.52416749170023,92.79052094488283,92.79052094488283,2.832538189310643,0.0,53.14263060316214
1972-06-01,5864.200000000001,5071.96,2912.2100000000005,9239.199999999997,2307.1,4955.590000000001,1398.5599999999997,23292.700000000004,953.5600000000001,20555.3,2162.7200000000003,0.964097261428833,0.0,0.0,0.0,0.06337199752488232,0.05693773805251112,0.01444429261755431,17.637999979654946,19.040500036875407,19.184333451588948,24.450999959309897,26.773000144958495,27.557999738057454,10.824999984105428,11.307999960581462,10.81066664059957,1681.864597369421,277.4022989046035,1683.7958554510562,273.78227906596135,175.00598590006663,61.471874973534234,123.69709286273716,117.52416749170023,92.79052094488283,92.79052094488283,2.832538189310643,0.0,53.14263060316214
1973-06-01,5864.200000000001,5071.96,2912.2100000000005,9239.199999999997,2307.1,4955.590000000001,1398.5599999999997,23292.700000000004,953.5600000000001,20555.3,2162.7200000000003,0.964097261428833,0.0,0.0,0.0,0.06337199752488232,0.05693773805251112,0.01444429261755431,17.637999979654946,19.040500036875407,19.184333451588948,24.450999959309897,26.773000144958495,27.557999738057454,10.824999984105428,11.307999960581462,10.81066664059957,1681.864597369421,277.4022989046035,1683.7958554510562,273.78227906596135,175.00598590006663,61.471874973534234,123.69709286273716,117.52416749170023,92.79052094488283,92.79052094488283,2.832538189310643,0.0,53.14263060316214
1974-06-01,5864.200000000001,5071.96,2912.2100000000005,9239.199999999997,2307.1,4955.590000000001,1398.5599999999997,23292.700000000004,953.5600000000001,20555.3,2162.7200000000003,0.964097261428833,0.0,0.0,0.0,0.06337199752488232,0.05693773805251112,0.01444429261755431,17.637999979654946,19.040500036875407,19.184333451588948,24.450999959309897,26.773000144958495,27.557999738057454,10.824999984105428,11.307999960581462,10.81066664059957,1681.864597369421,277.4022989046035,1683.7958554510562,273.78227906596135,175.00598590006663,61.471874973534234,123.69709286273716,117.52416749170023,92.79052094488283,92.79052094488283,2.832538189310643,0.0,53.14263060316214
1975-06-01,5864.200000000001,5071.96,2912.2100000000005,9239.199999999997,2307.1,4955.590000000001,1398.5599999999997,23292.700000000004,953.5600000000001,20555.3,2162.7200000000003,0.964097261428833,0.0,0.0,0.0,0.06337199752488232,0.05693773805251112,0.01444429261755431,17.637999979654946,19.040500036875407,19.184333451588948,24.450999959309897,26.773000144958495,27.557999738057454,10.824999984105428,11.307999960581462,10.81066664059957,1681.864597369421,277.4022989046035,1683.7958554510562,273.78227906596135,175.00598590006663,61.471874973534234,123.69709286273716,117.52416749170023,92.79052094488283,92.79052094488283,2.832538189310643,0.0,53.14263060316214
1976-06-01,5864.200000000001,5071.96,2912.2100000000005,9239.199999999997,2307.1,4955.590000000001,1398.5599999999997,23292.700000000004,953.5600000000001,20555.3,2162.7200000000003,0.964097261428833,0.0,0.0,0.0,0.06337199752488232,0.05693773805251112,0.01444429261755431,17.637999979654946,19.040500036875407,19.184333451588948,24.450999959309897,26.58533344268799,26.711666742960613,10.824999984105428,11.307999960581462,10.81066664059957,1681.864597369421,277.4022989046035,1683.7958554510562,273.78227906596135,175.00598590006663,61.471874973534234,123.69709286273716,117.52416749170023,12.355500522976048,12.355500522976048,2.832538189310643,0.0,52.417701615727495
