datetime,TLG_fnf,FOL_fnf,MRC_fnf,MIL_fnf,NML_fnf,ORO_fnf,MKM_fnf,BND_fnf,NHG_fnf,SHA_fnf,YRS_fnf,BND_swe,ORO_swe,YRS_swe,FOL_swe,SHA_pr,ORO_pr,FOL_pr,SHA_tas,ORO_tas,FOL_tas,SHA_tasmax,ORO_tasmax,FOL_tasmax,SHA_tasmin,ORO_tasmin,FOL_tasmin,SHA_storage,FOL_storage,ORO_storage,SHA_out,FOL_out,ORO_out,DEL_in,DEL_out,Total_DEL_SODD,Total_SODD_from_RES,Total_pumped_from_DEL,Total_Shortage,DEL_X2
1952-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-01,36652.46766666666,41245.93366666665,40447.47833333334,67285.773,17757.769000000004,21032.426,4379.341333333333,58874.97066666665,1292.896,55148.19766666666,7236.485666666669,6.857854262987773,0.27413440893093743,0.6798533141613008,12.631707125529648,0.3728579377248593,0.3083758200720278,0.2039447051985462,24.649612883085844,25.03317201060633,25.090870992598987,33.205322569160046,34.18058058831,34.591849468600365,16.093903234953515,15.88576346161545,15.589892488910305,3380.8451460456845,817.1520423023868,2691.4181079198656,562.3743570083508,182.66588307924246,377.3938872964815,1012.3152279740418,485.288678704925,586.1270402564603,499.2692917114304,527.0265492691167,34.44501118218817,75.94563170039723
1982-07-01,39260.56833333333,42558.583999999995,43596.99333333333,72968.45566666668,18644.241333333335,21145.571,4475.487,59010.048999999985,1299.0196666666666,55298.23766666666,7267.7366666666685,6.969986200332642,0.27413440893093743,0.6798533141613008,13.104222295309107,0.38292964241208743,0.31367937451021816,0.20873114688712727,24.610042993484,24.972107491441946,25.04324733570057,33.15284947015905,34.09735477406492,34.52997849167034,16.06723657013267,15.84686023342994,15.55651614794167,3396.6656378208854,822.0530205235019,2710.2510312537065,551.7169860243918,182.6630421050302,367.27410348041417,1027.9350941754435,496.83647415218906,575.7712916703701,492.4635067522661,531.0986200232544,34.785948643163245,75.72675004904802
1983-07-01,39414.12033333333,42726.022333333334,43799.66133333334,73370.33033333336,18712.855666666666,21250.775333333335,4502.970666666667,59407.063999999984,1315.926333333333,55653.46666666667,7306.801000000002,6.9813334226608275,0.27413440893093743,0.6798533141613008,13.104697042796762,0.3769220177164707,0.30705094370046404,0.2057113806363759,24.622779558038193,24.952672010852442,25.03944088515414,33.13894624607536,34.0447633722777,34.49023656742546,16.10661291614655,15.860580663783576,15.588645179297334,3411.4241987829378,827.5473536337893,2735.1644973882294,556.0967535503154,183.89854466657886,371.42884730729423,1040.570875568856,501.9604410857091,573.223278805987,500.47309738710027,538.610434483147,35.33149674512015,75.43105822380234
