datetime,TLG_fnf,FOL_fnf,MRC_fnf,MIL_fnf,NML_fnf,ORO_fnf,MKM_fnf,BND_fnf,NHG_fnf,SHA_fnf,YRS_fnf,BND_swe,ORO_swe,YRS_swe,FOL_swe,SHA_pr,ORO_pr,FOL_pr,SHA_tas,ORO_tas,FOL_tas,SHA_tasmax,ORO_tasmax,FOL_tasmax,SHA_tasmin,ORO_tasmin,FOL_tasmin,SHA_storage,FOL_storage,ORO_storage,SHA_out,FOL_out,ORO_out,DEL_in,DEL_out,Total_DEL_SODD,Total_SODD_from_RES,Total_pumped_from_DEL,Total_Shortage,DEL_X2
1952-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-01,73416.07523788,121292.76434233655,35554.302819306766,65989.27236294524,42311.14930069263,227900.30448924584,37217.427284106474,352137.70853731415,28874.35505866907,299757.80162816367,89463.25066566671,76.52557552592835,170.86190850132283,423.7375325417005,187.68952160583126,1.4826958134092325,1.689056257260573,2.7270082566278715,1.8949840896396202,1.8245384294513156,1.7853449450558687,2.6369896500585446,2.5945720879501373,2.4774817514946923,1.2975343680983704,1.2601422108513973,1.3114403390811613,795.6497943048738,72.4783411196542,561.9150977581149,478.3227440370168,134.77856386897514,361.79282824865055,2443.8698294053193,2410.9375262584185,233.65828078688006,138.2008040978291,48.23811008592927,91.25653179159299,10.111586191527122
1992-04-01,73234.28417203139,120845.4925499572,35194.123338549114,65167.30930055714,42041.67067484429,228340.7094529705,36818.63363325991,351996.74574360123,28427.285497914145,299903.9954159699,89746.91706633946,76.5762777910534,170.77160586503604,423.5135821110027,187.03082113991644,1.4957188644042958,1.6961141493043257,2.734076448767373,1.9586140553891707,1.8815320614959323,1.8367562297190128,2.71343162613309,2.660580146512843,2.525182354938856,1.3426996910449085,1.3018194492024802,1.3638607467599677,794.8361200369064,73.28404323470872,563.0675998481782,476.69924226349946,134.14514115156288,360.9682042054054,2429.9913174091716,2397.3991297138255,233.72143634141406,138.39573693746146,47.98886150550237,91.1842160887684,10.040111766096903
1993-04-01,71963.63225997087,120684.61882950008,34913.69601618121,64218.62397762787,41553.382604237784,224823.5347775059,36634.65639399768,348259.0883782363,28458.766090320994,297334.81431291235,89146.24425033163,76.52514197807456,169.43292149797398,420.1936449203626,184.02124057368067,1.5130405955992046,1.7162183432312443,2.7568519500113386,1.9935790866232994,1.8918624069703496,1.844914786152063,2.778332140749621,2.675653534254706,2.5378892623506246,1.3498757498408303,1.3061324652999853,1.3655729204520712,793.2015068434929,73.11580223165055,557.4291082225805,478.60607320989146,133.85133621213532,362.2165350833874,2404.3265891952847,2371.8306034602942,228.206960174459,137.57424634820262,47.90973081539402,91.38937920928016,9.91665201789427
