datetime,TLG_fnf,FOL_fnf,MRC_fnf,MIL_fnf,NML_fnf,ORO_fnf,MKM_fnf,BND_fnf,NHG_fnf,SHA_fnf,YRS_fnf,BND_swe,ORO_swe,YRS_swe,FOL_swe,SHA_pr,ORO_pr,FOL_pr,SHA_tas,ORO_tas,FOL_tas,SHA_tasmax,ORO_tasmax,FOL_tasmax,SHA_tasmin,ORO_tasmin,FOL_tasmin,SHA_storage,FOL_storage,ORO_storage,SHA_out,FOL_out,ORO_out,DEL_in,DEL_out,Total_DEL_SODD,Total_SODD_from_RES,Total_pumped_from_DEL,Total_Shortage,DEL_X2
1952-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04-01,75924.43980279082,125400.90074183438,37214.59628607722,71620.1205803861,44771.28792764957,233761.78537836345,37643.097044347334,324059.0599520274,30321.59353673597,273936.4891403807,89942.71755276984,77.18261216250666,161.82194742694847,401.3184335760074,165.98287798155428,1.5047119487181428,1.7254004249312132,2.7659356401558015,1.8301683420430623,1.6718604121894198,1.6389389270964791,2.604726395740224,2.3935842766429807,2.262431183624624,1.2090674643990285,1.122974378865842,1.1888836494636645,627.9075778796713,51.701244131003676,435.52893603663205,415.5867067843637,149.5371000099625,393.1927985735734,2550.3872787108508,2521.1802435169425,225.2204602852546,124.31954435325444,40.365742917304914,76.89998070603214,9.244052898693846
1982-04-01,74466.17222803173,123304.75822330889,36698.46362523648,70441.23849832342,43571.123370345835,232256.9485370903,36789.07511854644,323645.01739526715,29723.833693218956,273763.4839933978,89460.66968379488,77.18262944730147,161.8072374762738,401.2819529432829,165.2868559440772,1.4997156727850738,1.7280221330571843,2.7743284605965934,1.8347645348750599,1.674049696137159,1.6411015097200583,2.6103874797066826,2.395237719083331,2.264937397503057,1.2107712513633222,1.1253008932825528,1.1904828502578697,625.6411383271206,51.7087094131542,437.83380596880727,419.7973950186215,148.76126132311765,390.9625779661409,2514.8222051225716,2487.4255236545764,225.7739814222669,122.74742521040922,40.33954946571772,76.19112566189473,8.986257804355825
1983-04-01,72895.10838863022,122056.56480924913,36275.65716836658,69413.3310477245,42951.4426802166,228157.5836626252,36368.41468990073,316597.16922946443,29170.521490506366,268317.4415339357,88053.80637437514,77.8081226192784,162.37087491114312,402.67977368558405,164.68236981546198,1.5187076807969973,1.750777486568351,2.800039043252179,1.8474928074624601,1.6791464905512563,1.6680527129823344,2.6313639932419908,2.4099937233166964,2.3305649102579973,1.2148446272579778,1.1217699088535549,1.1872997946526178,636.3032252548526,51.73178217968811,426.3090034174339,413.6782999168596,147.27310250497763,388.1336856955557,2495.9464022192124,2468.2125159121915,223.44516910558036,129.81617888745618,40.7644720221155,81.76232186008035,8.827278203858272
1984-04-01,75366.43510388545,123786.46533541205,37695.893440437976,70260.03757602972,42278.23454842337,232617.32661860323,38251.1012045174,360933.0888598494,29152.696574616013,308710.7947004875,90816.2404656801,83.21811730190532,184.70569573678395,458.07012502264786,199.17107878706358,1.5975167349680046,1.8387225859917815,2.940633357351789,1.9191315880694986,1.9115257495591913,1.9067344435191627,2.7110565268143225,2.7897218749674373,2.71224224073257,1.2672412254941614,1.1973855086904632,1.2700896722492585,637.4765562485635,51.73824606162697,426.53908724078303,489.3520688464369,144.05244860365463,371.4457484046247,2288.3268734090034,2263.4108755562784,222.27901270907404,129.3651146312847,40.56557417802574,81.4302070663901,8.460780823464157
