datetime,TLG_fnf,FOL_fnf,MRC_fnf,MIL_fnf,NML_fnf,ORO_fnf,MKM_fnf,BND_fnf,NHG_fnf,SHA_fnf,YRS_fnf,BND_swe,ORO_swe,YRS_swe,FOL_swe,SHA_pr,ORO_pr,FOL_pr,SHA_tas,ORO_tas,FOL_tas,SHA_tasmax,ORO_tasmax,FOL_tasmax,SHA_tasmin,ORO_tasmin,FOL_tasmin,SHA_storage,FOL_storage,ORO_storage,SHA_out,FOL_out,ORO_out,DEL_in,DEL_out,Total_DEL_SODD,Total_SODD_from_RES,Total_pumped_from_DEL,Total_Shortage,DEL_X2
1952-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971-06-01,186871.073,160149.02250000002,126549.6385,226052.97500000003,79676.39349999998,153967.19299999997,27401.226000000002,202995.448,8081.464499999999,192525.35450000002,54667.0095,21.965900075435638,16.589460254088046,41.14186095744371,85.85369758307934,1.5078509736275918,0.8955851579834416,0.8557094536107798,20.36807499885559,21.470425000190733,21.52937502066294,27.91050000826518,29.79673339525858,30.180449964205422,12.82564999659856,13.144116649627682,12.878300009568534,3860.6449764158524,868.2879050738081,3005.330300703422,783.2016524438686,298.99354439632384,609.0881866251896,1358.98608759023,1133.8128322081188,969.7722752284138,792.0834252437227,225.1732553821111,619.2533237482056,70.15147988292115
1972-06-01,197775.13400000002,160220.83600000004,133873.9905,237794.12050000005,82275.03249999999,152956.97399999996,27707.884000000002,200565.27850000001,8127.831499999998,190167.6595,54560.685,21.78746255636215,16.541065088286995,41.02184094935656,86.92647030055522,1.494180160774158,0.9108293405028235,0.8945766264993835,20.476675000190735,21.515750009218852,21.58075835704803,28.03818333943686,29.832083404858906,30.192099951108293,12.915166668097177,13.19941664854685,12.969416674772898,3809.041913671875,862.0256552134758,2972.1620611273624,824.346793198721,306.18630152605266,633.7940188578078,1385.37409345316,1153.6277796013565,960.6736687738288,795.7346449792919,231.74631385180334,616.3314850140828,69.98586666575855
1973-06-01,213775.4545,174327.40650000004,144131.282,259149.54900000006,88150.2615,168360.21399999995,29537.011500000004,215558.652,8626.009,204865.4825,59586.242999999995,23.96442092657089,18.59801642037928,46.123080344498156,96.59090969264507,1.5003843359388611,0.9182426924555329,0.8985779064534654,20.38809167702993,21.438166670799255,21.491816687583917,27.89551668643952,29.700750045776367,30.04321663538615,12.880666673978169,13.175583315690355,12.940416672229768,3845.6482240785467,871.6940009873618,3031.9826419391156,850.7429603035428,314.80838378029824,663.3228781639607,1467.5743587572786,1221.0207204313947,943.1796101085314,810.5904842953657,246.5536383258838,618.9358905774723,68.8657078619254
1974-06-01,218580.9045,172057.84250000006,147750.2525,263885.48150000005,89304.36899999999,161649.74649999995,29817.594500000007,208494.82,8820.2145,198095.4255,58607.784999999996,23.68381665945053,17.953306809440257,44.52420057803393,96.48053104579449,1.3843865563747841,0.8369951714135823,0.8152132953093314,20.297241678237917,21.36414167245229,21.415100018183384,27.81890001773835,29.65088337262472,29.997966642379758,12.775583343903223,13.077399982611334,12.832233342329662,3848.4938576559607,872.444029100978,3032.965983444377,827.2148819237009,310.6677404039551,653.4550704339722,1470.0723073783572,1222.8496483248582,943.7865802401842,811.1974544270187,247.22265905349892,618.8738399815101,68.90639928235802
1975-06-01,212815.0185,165823.92250000004,146632.93450000003,261271.43950000004,86086.519,153622.21849999996,28314.956500000008,197525.0125,8460.0985,187848.9265,55355.15249999999,22.723778474330903,17.14194392301142,42.51202063113451,92.75300037562847,1.335193948026881,0.7997123183526128,0.8033325540925944,20.432183334032697,21.457216669718427,21.507283345858248,27.979433342615767,29.74598337173462,30.062949968973793,12.884933341741561,13.168449978033696,12.951616674264272,3841.6648943723653,872.4194209551126,3027.470638428453,817.6551732935965,303.5875792007113,648.4041835507492,1404.8829144997967,1164.3830484684822,966.0021017389261,831.4911347146601,240.4998660313143,639.1482724033406,69.39490877294091
1976-06-01,209240.24550000002,170566.85400000005,144048.47650000002,256243.46000000005,85978.83249999999,166957.00199999995,28596.91100000001,211668.296,8581.0745,201919.36650000003,62330.93199999999,24.078090703487398,18.329040566459298,45.45602068454027,94.83681919276714,1.440653064579965,0.8989183973495528,0.901876553396687,20.39285833835602,21.41477500120799,21.46670001347859,27.890366670290632,29.6616000366211,29.995049978892006,12.895350007613498,13.167949987252547,12.93835000594457,3850.4041780894586,872.4197382761595,3034.5729369402975,817.3992204150852,309.1475300565248,653.0782680609757,1504.7988042626707,1258.0400391932735,923.5798678288108,789.0689008045449,246.75876506939682,612.2433672233876,68.94000560808084
